,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
29899,0.0,42,0,0.1813,4726,5,0,2,0,3,0
29900,0.0521,29,0,0.1399,2430,2,0,0,0,0,0
29901,0.0659,66,0,0.2216,5000,4,0,1,0,0,0
29902,0.3827,49,2,0.2118,2600,4,0,0,0,2,0
29903,0.0261,38,0,0.1082,7211,5,0,0,0,0,0
29904,0.0329,66,0,0.0154,4600,5,0,0,0,0,0
29905,0.3048,53,0,0.6854,3804,12,0,1,0,0,0
29906,0.1854,52,0,0.4117,14450,14,0,2,0,1,0
29907,0.1883,58,1,0.2173,3713,7,0,1,0,3,0
29908,0.003,75,0,0.41100000000000003,2500,6,0,1,0,0,0
29909,0.1266,52,2,0.965,6717,11,0,5,0,3,0
29910,0.3289,30,0,0.4351,4200,10,0,0,0,2,0
29911,0.0726,61,0,0.0067,11500,4,0,0,0,2,0
29912,1.0,41,0,0.0051,5440,2,0,0,0,2,0
29913,0.0585,53,0,0.5720000000000001,8662,10,0,3,0,2,0
29914,0.9762,53,1,0.2487,3666,7,1,1,0,0,0
29915,0.8372,50,0,0.6032,3895,12,0,1,0,1,0
29916,1.0,52,1,0.1597,8196,4,0,2,0,2,0
29917,0.9912,56,1,0.1794,5000,7,2,0,0,1,0
29918,0.0203,45,0,0.1038,16000,8,0,1,0,0,0
29919,0.0146,72,0,0.3404,12135,12,0,3,0,1,0
29920,0.7897,50,0,0.1836,11416,8,0,2,0,1,0
29921,0.045,50,0,0.3345,6391,6,0,1,0,1,0
29922,1.0,57,0,0.0,2762,0,0,0,0,0,0
29923,0.7737,40,0,0.1207,6008,5,2,0,0,2,0
29924,0.6092,84,0,0.2371,3833,9,0,0,0,1,0
29925,0.5605,48,0,0.2027,5031,6,0,1,1,2,0
29926,0.0,61,1,0.3056,9900,8,0,1,0,3,0
29927,0.7054,36,0,0.057999999999999996,12000,4,0,0,1,1,0
29928,0.0063,59,0,0.2128,5872,7,0,1,0,0,0
29929,0.7202,56,0,0.2989,4000,4,0,0,0,2,0
29930,0.0119,66,0,0.0004,2474,1,0,0,0,0,0
29931,0.5069,39,0,0.3268,4050,8,0,0,0,0,0
29932,0.07200000000000001,63,0,0.1792,7500,15,1,1,0,0,0
29933,0.4928,28,0,0.2773,1600,8,0,0,0,0,0
29934,0.0429,70,0,0.0264,5500,13,0,0,0,0,0
29935,0.3927,50,0,0.209,5966,5,0,0,0,0,0
29936,0.3267,38,1,0.1622,4555,6,0,0,0,2,0
29937,0.2762,39,0,0.0069,3500,2,0,0,0,3,0
29938,0.1964,34,0,0.1551,12420,9,0,1,0,0,0
29939,0.7663,67,0,0.3712,8770,13,0,0,0,1,0
29940,0.0574,63,0,0.0331,10000,6,0,0,0,1,0
29941,0.0096,61,0,0.5286,8750,13,0,2,0,1,0
29942,0.2035,49,0,0.1535,3660,5,0,1,0,1,0
29943,0.0066,50,3,0.0439,5416,9,0,0,0,0,0
29944,0.0444,56,0,0.017,4000,5,0,0,0,1,0
29945,0.0,46,0,0.1227,1800,6,0,2,0,0,0
29946,1.0,25,0,0.0,764,1,0,0,0,0,0
29947,0.0009,43,0,0.7918,7500,12,0,3,0,0,0
29948,0.4043,63,0,0.2665,8004,9,0,1,0,0,0
29949,0.3818,39,2,0.1154,3668,12,1,2,0,0,0
29950,0.5059,45,0,0.0461,88000,15,0,1,0,0,0
29951,0.7190000000000001,43,0,0.607,6500,7,0,2,0,2,0
29952,0.1047,56,0,0.0796,5416,6,0,0,0,0,0
29953,0.0742,63,0,0.0071,3083,2,0,0,0,2,0
29954,0.1003,38,0,0.0022,4000,1,0,0,0,0,0
29955,0.1013,35,0,0.9875,7703,27,0,6,0,1,0
29956,0.0652,34,0,0.1705,1800,5,0,0,0,0,0
29957,0.1512,63,1,0.0647,5100,7,0,0,0,1,0
29958,0.0215,57,0,0.2491,8500,11,0,1,0,1,0
29959,0.5226,64,0,0.4058,6000,9,0,2,0,0,0
29960,0.102,38,0,0.29100000000000004,10416,6,0,1,0,0,0
29961,0.9962,34,0,0.4212,3558,5,0,0,0,2,0
29962,0.0203,62,0,0.222,11500,25,0,1,0,0,0
29963,0.37200000000000005,62,0,0.6181,6700,14,0,2,0,0,0
29964,0.8453,46,0,0.5493,5965,14,0,1,0,0,0
29965,0.4568,40,0,0.1009,1300,5,0,0,0,0,0
29966,0.2255,54,0,0.4128,6000,8,0,1,0,0,0
29967,0.9928,55,0,0.1223,972,1,0,0,0,0,0
29968,0.1515,40,0,0.6217,1667,5,0,1,0,2,0
29969,0.0023,31,0,0.3387,8333,8,0,2,0,0,0
29970,0.885,47,1,0.6192,3300,8,0,1,0,0,0
29971,0.3145,54,0,0.8392,1000,9,0,0,0,0,0
29972,0.5112,43,1,0.0651,6700,6,0,0,0,1,0
29973,0.3218,46,0,0.3692,6886,11,0,3,0,4,0
29974,0.2239,66,0,0.34600000000000003,8834,8,0,1,0,2,0
29975,0.0,32,0,0.149,4025,3,0,1,0,1,0
29976,0.1355,47,0,0.2581,11527,10,0,1,0,2,0
29977,0.0,27,0,0.3972,3000,7,0,1,0,0,0
29978,0.0327,33,0,0.1298,5000,10,0,0,0,0,0
29979,0.124,41,0,0.2499,7250,8,0,0,0,2,0
29980,0.0805,33,0,0.48700000000000004,11200,13,0,4,0,2,0
29981,0.1369,60,0,0.0394,3500,5,3,0,1,0,1
29982,0.037000000000000005,53,0,0.5769,11041,23,0,6,0,1,0
29983,0.5643,34,1,0.3454,3355,11,0,0,0,0,0
29984,0.0052,62,0,0.0827,12000,10,0,1,0,0,0
29985,0.10400000000000001,62,0,0.4003,3199,12,0,1,0,0,0
29986,0.4126,39,0,0.4723,5000,12,0,1,0,1,0
29987,0.1297,47,0,0.4353,6875,17,0,1,0,2,0
29988,0.0123,60,0,0.2162,8677,3,0,1,0,0,0
29989,0.066,45,0,0.3002,11160,4,0,1,0,2,0
29990,0.2671,42,0,0.6128,7941,5,0,2,0,0,0
29991,0.039,41,0,0.109,6000,7,0,0,0,3,0
29992,0.0139,29,0,0.0132,2505,2,0,0,0,1,0
29993,0.6559999999999999,59,0,0.42700000000000005,15000,15,0,3,0,0,0
29994,0.8586,39,0,0.1479,6333,5,0,0,2,0,0
29995,0.0252,60,1,0.1204,6500,16,0,0,0,1,0
29996,0.0683,50,1,0.9492,7250,20,0,3,0,0,0
29997,0.7543,77,0,0.9088,2039,8,0,0,0,0,0
29998,0.0414,73,0,0.88,0,3,0,0,0,2,0
29999,0.4244,56,0,0.4194,9250,16,0,2,0,0,0
30000,0.0345,39,0,0.3755,10000,11,0,2,0,0,0
30001,0.0633,45,0,0.0888,6800,11,0,0,0,1,0
30002,1.0,64,0,0.4391,4700,2,0,1,0,0,0
30003,0.0938,49,0,0.3476,3089,10,0,1,0,1,0
30004,0.0,47,0,0.1921,4372,2,0,1,0,2,0
30005,0.0405,47,0,0.4965,3300,10,0,1,0,2,0
30006,0.3785,72,0,0.0224,5000,3,0,0,0,0,0
30007,0.8637,31,0,0.2544,2420,8,0,0,0,0,0
30008,0.0395,54,0,0.2927,6893,5,0,1,0,3,0
30009,0.057,64,0,0.0093,3000,2,0,0,0,0,0
30010,0.424,42,0,0.1657,0,6,0,0,0,0,0
30011,0.0253,44,0,0.3235,4833,5,0,2,0,2,0
30012,0.201,71,0,0.2112,10000,10,0,1,0,1,0
30013,0.0328,56,1,0.2918,6541,13,0,1,0,0,0
30014,0.002,73,0,0.1225,7414,12,0,0,0,0,0
30015,0.3391,64,0,0.5443,5000,12,0,1,0,0,0
30016,0.5047,30,0,0.32899999999999996,3358,6,0,0,0,0,0
30017,0.9470000000000001,35,3,0.1108,6580,9,0,0,0,2,0
30018,0.1014,48,1,0.662,9350,9,0,1,0,0,0
30019,0.0198,77,0,0.0018,10416,4,0,0,0,0,0
30020,0.47700000000000004,53,4,0.4997,6485,10,0,2,0,2,0
30021,0.1959,53,0,0.1402,8685,5,0,1,0,1,0
30022,0.0069,63,0,0.3137,12083,13,0,1,0,0,0
30023,0.3835,46,0,0.2488,6916,14,0,0,0,0,0
30024,0.9112,72,1,0.1487,3333,10,0,1,1,0,0
30025,0.0034,88,0,0.0008,6250,6,0,0,0,0,0
30026,0.6342,46,0,0.4045,4157,4,0,1,0,2,0
30027,0.7647,54,0,0.3699,8510,6,0,1,1,3,0
30028,0.2174,56,0,0.4105,1300,5,0,1,0,0,0
30029,0.0411,56,0,0.4226,11178,12,0,4,0,1,0
30030,0.0,68,0,0.3755,3022,5,0,1,0,3,0
30031,0.885,49,3,0.3225,6150,11,4,2,1,4,1
30032,0.2,39,0,0.4252,3200,6,0,1,0,3,0
30033,0.0,58,0,0.5895,5000,12,0,2,0,0,0
30034,0.0293,37,0,0.9335,7400,9,1,1,0,2,0
30035,1.0,29,0,0.0,5750,0,0,0,0,1,0
30036,0.2215,59,0,0.7675,7500,13,0,2,0,0,0
30037,0.6724,60,0,0.7949,6302,18,0,1,0,0,0
30038,0.0025,57,0,0.2157,7529,12,0,1,0,1,0
30039,0.024,80,0,0.0372,5000,8,0,1,0,0,0
30040,0.4104,47,2,0.4013,7058,8,0,3,1,3,0
30041,0.1683,63,0,0.142,1119,5,0,0,0,0,0
30042,0.5027,44,1,0.3373,5333,7,0,1,0,2,0
30043,0.0012,44,1,0.4764,3200,20,0,1,0,0,0
30044,0.044000000000000004,71,0,0.4046,6500,18,0,2,0,0,0
30045,0.023,65,0,0.6892,9583,11,0,2,0,0,0
30046,0.3003,58,0,0.3023,13464,11,0,2,0,3,0
30047,0.0,68,0,0.5823,5833,8,0,1,0,0,0
30048,0.1848,61,0,0.3474,13278,15,0,1,0,1,0
30049,0.9035,53,0,0.3665,15750,14,0,2,0,3,0
30050,0.1751,35,0,0.2377,7000,15,0,1,0,0,0
30051,0.4103,45,0,0.2015,18400,8,0,1,0,1,0
30052,0.0242,53,0,0.0422,7204,2,0,0,0,0,0
30053,0.1722,72,0,0.5195,3533,10,0,1,0,0,0
30054,0.1994,71,0,0.2884,4700,13,0,1,0,1,0
30055,0.0037,62,0,0.1275,0,8,0,2,0,0,0
30056,0.6304,47,0,0.5996,5416,5,0,2,0,0,0
30057,0.0,49,0,0.156,1300,3,0,0,0,0,0
30058,0.7388,44,0,0.7451,10416,6,0,2,0,2,0
30059,0.0127,41,0,0.1206,7593,8,0,1,0,0,0
30060,0.43,41,0,0.4861,10000,15,0,2,0,0,0
30061,0.4016,37,1,0.3336,3560,9,0,1,0,3,0
30062,0.0389,61,0,0.41,18800,17,0,4,0,1,0
30063,0.0172,61,1,0.4087,11666,16,0,2,0,1,0
30064,0.9444,31,1,0.3417,5000,5,0,1,0,2,0
30065,0.0246,77,0,0.2769,4250,10,0,3,0,0,0
30066,0.1164,42,1,0.113,2500,15,0,1,0,0,0
30067,0.2414,37,0,0.1911,22916,9,0,2,0,3,0
30068,0.8089,27,0,0.3063,2000,5,0,0,0,0,0
30069,0.0145,51,0,0.2016,5000,9,0,1,0,0,0
30070,1.0,52,0,0.2091,1917,1,0,0,0,0,0
30071,0.4571,80,0,0.5214,19237,7,0,3,0,0,0
30072,0.0176,67,0,0.3452,3055,5,0,1,0,0,0
30073,0.6051,43,1,0.2286,14000,12,0,2,0,1,0
30074,0.9192,58,0,0.4118,6784,8,0,2,0,0,0
30075,0.0362,54,0,0.2549,3333,9,0,0,0,1,0
30076,0.0527,84,0,0.006,2500,4,0,0,0,0,0
30077,0.9049,60,1,0.5454,6600,14,0,1,0,0,0
30078,0.0061,59,0,0.1611,4593,15,0,0,0,1,0
30079,0.0977,52,0,0.5164,3750,14,0,1,0,1,0
30080,0.0,31,0,0.7165,2200,6,0,1,0,0,0
30081,0.0079,78,0,0.5439,979,9,0,0,1,0,0
30082,0.5334,70,1,0.3817,6200,14,0,1,0,1,0
30083,0.4765,56,5,0.2802,10833,15,2,2,0,0,0
30084,0.1531,50,0,0.2727,12817,7,0,2,0,0,0
30085,0.0833,76,0,0.0434,4533,9,0,0,0,0,0
30086,0.3346,38,0,0.0226,4200,3,0,0,0,2,0
30087,0.5507,42,0,0.1117,4161,7,0,0,0,2,0
30088,0.1678,41,0,0.5939,6000,8,0,2,0,2,0
30089,0.0321,60,0,0.6955,6335,5,0,2,0,0,0
30090,0.9363,38,0,0.2443,1100,1,1,0,0,2,0
30091,0.7697,27,3,0.2096,500,4,0,0,1,0,0
30092,0.0,51,1,0.2889,1200,9,0,0,0,0,0
30093,0.2138,47,0,0.1298,6000,16,0,0,0,0,0
30094,0.019,70,0,0.3303,5500,11,0,1,0,0,0
30095,0.2276,36,0,0.3644,17000,7,0,2,0,2,0
30096,0.9783,42,0,0.5443,3600,7,0,0,0,0,0
30097,0.0,48,0,0.7201,5200,12,0,4,0,0,0
30098,0.0309,61,2,0.2709,9055,12,0,2,0,0,0
30099,0.1403,39,0,0.3337,5666,10,0,1,0,0,0
30100,0.3148,55,0,0.1331,11600,5,0,1,0,1,0
30101,0.1012,41,0,0.1705,6783,10,0,2,0,0,0
30102,0.1257,63,0,0.0353,3200,3,0,0,0,0,0
30103,0.0079,63,0,0.0026,6500,8,0,0,0,0,0
30104,0.057,51,0,0.1883,4800,22,0,1,0,0,0
30105,0.8652,49,7,0.2913,10000,16,4,2,3,0,1
30106,0.5295,38,0,0.5569,5916,9,0,1,0,1,0
30107,0.0526,48,0,0.1376,1,17,0,3,0,2,0
30108,0.7691,45,0,0.5408,5866,9,0,2,0,0,0
30109,1.0,24,0,0.0025,400,3,0,0,0,0,0
30110,0.0,49,1,0.2891,2600,8,0,0,0,1,0
30111,0.9139,35,1,0.9967,900,6,0,0,0,4,0
30112,0.1092,76,0,0.4433,4001,11,0,1,0,1,0
30113,0.9696,31,0,0.6761,4300,8,0,2,0,1,0
30114,0.6109,45,0,0.1027,3500,8,0,1,0,2,0
30115,0.1541,33,0,0.1465,4000,8,0,0,0,0,0
30116,0.2161,48,4,0.2875,7505,8,0,2,0,1,0
30117,0.2461,66,0,0.2791,3414,8,1,0,0,0,0
30118,0.4395,40,0,0.545,1,6,0,0,0,3,0
30119,0.716,51,1,0.6485,19266,10,0,6,0,0,0
30120,0.5052,74,0,0.5298,2800,7,0,1,0,0,0
30121,1.0,58,0,0.0657,33950,7,0,1,0,2,0
30122,1.0,45,0,0.1033,2856,2,0,1,0,0,0
30123,0.0067,55,0,0.3243,5250,8,0,2,0,1,0
30124,0.0736,50,0,0.2506,7400,6,0,1,0,0,0
30125,1.0,44,0,0.0782,5600,2,0,0,0,2,0
30126,0.9244,57,1,0.6333,3710,4,6,1,0,5,0
30127,0.0277,80,0,0.0114,5800,19,0,0,0,1,0
30128,0.0094,50,0,0.0052,2883,6,0,0,0,0,0
30129,0.1093,45,2,0.5666,7800,13,0,4,0,1,0
30130,1.0,56,0,0.0,6200,1,0,0,0,0,0
30131,0.0298,64,0,0.3224,7300,9,0,1,0,1,0
30132,0.3939,61,1,0.4765,6696,9,0,2,0,0,0
30133,0.1917,66,0,0.0768,5078,7,0,0,0,0,0
30134,0.2454,38,0,0.1862,6700,7,0,1,0,0,0
30135,0.1011,67,0,0.4078,5950,14,0,2,0,0,0
30136,0.002,58,0,0.4168,2000,4,0,2,0,0,0
30137,0.1231,56,0,0.2247,6483,6,0,1,0,2,0
30138,0.3048,46,1,0.6662,3435,7,0,1,0,2,0
30139,0.0,67,0,0.0101,6900,7,0,0,0,0,0
30140,0.11599999999999999,63,0,0.5286,4070,12,0,1,0,0,0
30141,0.7114,65,1,0.4809,9300,14,0,2,0,1,0
30142,0.961,49,2,0.2122,8800,3,0,1,3,1,0
30143,0.0261,61,0,0.0609,7500,7,0,0,0,0,0
30144,0.0276,77,0,0.3748,4588,7,0,2,0,0,0
30145,0.5859,59,0,0.3164,3166,19,0,0,0,1,0
30146,0.0,39,0,0.1749,8196,19,0,1,0,2,0
30147,0.1993,44,0,0.6562,4016,6,0,2,0,3,0
30148,0.4247,47,0,0.1725,3825,4,0,0,1,0,0
30149,0.4603,40,0,0.3021,2283,3,0,0,0,0,0
30150,0.0,56,2,0.4804,6029,16,0,2,0,3,0
30151,0.0292,49,0,0.6521,2511,10,0,1,0,0,0
30152,0.9252,36,4,0.8475,3900,18,0,1,1,2,0
30153,0.0,53,0,0.9565,3334,12,0,2,0,1,0
30154,0.4151,71,0,0.7583,2846,26,0,2,0,0,0
30155,0.3095,35,0,0.5844,3500,9,0,2,0,0,0
30156,0.1654,63,0,0.1756,13156,7,0,1,0,1,0
30157,0.026000000000000002,39,0,0.0013,3000,2,0,0,0,2,0
30158,0.0,59,0,0.0,0,1,0,0,0,0,0
30159,0.0942,60,1,0.1666,10324,5,0,0,0,1,0
30160,0.0669,74,0,0.2236,3085,6,0,0,0,0,0
30161,0.2601,54,0,0.4891,4000,9,0,1,0,0,0
30162,0.5971,64,0,0.7314,8912,17,0,5,0,1,0
30163,0.9124,59,1,0.7064,3088,6,0,3,0,1,0
30164,0.0766,48,0,0.2401,6500,6,0,1,0,3,0
30165,0.035,58,0,0.2724,8582,9,0,2,0,6,0
30166,0.0699,81,0,0.1688,4673,4,0,1,0,0,0
30167,0.004,66,0,0.3888,6090,8,0,1,0,0,0
30168,0.5224,48,0,0.5262,9509,10,0,1,0,0,0
30169,0.006999999999999999,23,0,0.0865,600,2,0,0,0,0,0
30170,0.3179,43,2,0.0681,2700,3,1,0,0,6,0
30171,0.14400000000000002,37,1,0.1214,14833,10,0,1,0,3,0
30172,0.0,56,0,0.1578,6050,7,0,1,0,1,0
30173,0.0018,44,0,0.7121,5800,14,0,2,0,1,0
30174,0.9501,25,0,0.0076,2750,2,0,0,0,0,0
30175,0.5138,54,0,0.336,6166,8,0,0,0,2,0
30176,0.3544,47,0,0.2952,5880,3,0,1,0,1,0
30177,0.0097,57,0,0.4409,5000,6,0,1,0,0,0
30178,0.0096,66,0,0.3646,2462,7,0,1,0,0,0
30179,0.0403,78,0,0.8436,2250,11,0,1,0,0,0
30180,0.0,22,0,0.0,820,2,0,0,0,0,0
30181,0.0059,60,0,0.111,3000,5,0,1,0,0,0
30182,0.073,76,0,0.4391,500,3,0,0,0,0,0
30183,1.0,34,0,0.1784,5240,3,1,0,0,0,0
30184,0.0058,68,0,0.0024,4583,6,0,0,0,0,0
30185,0.3238,88,0,0.4584,2741,7,0,2,0,0,0
30186,0.0025,62,0,0.1747,4000,17,0,2,0,0,0
30187,0.1001,63,3,0.1019,3600,10,2,1,1,1,1
30188,0.2719,78,0,0.3134,8470,9,0,2,0,0,0
30189,0.6052,46,0,0.5956,7823,9,0,2,0,1,0
30190,0.1354,51,0,0.1328,2500,6,0,1,0,2,0
30191,0.2386,71,0,0.1032,5833,17,0,3,0,0,0
30192,1.0,46,2,0.7927,1200,3,2,1,1,3,1
30193,0.7181,65,0,0.2585,6250,8,0,1,1,2,0
30194,0.3921,48,2,0.5226,2500,4,0,1,0,0,0
30195,1.0,32,0,0.0802,4500,10,0,0,0,1,0
30196,0.6796,42,0,0.6097,3530,8,0,2,0,1,0
30197,0.0572,28,0,0.0125,4000,5,0,0,0,1,0
30198,0.7107,33,2,0.3584,8300,10,0,1,1,2,0
30199,0.0442,66,0,0.2152,5500,13,0,1,0,1,0
30200,0.1049,59,1,0.2926,4800,9,0,1,0,2,0
30201,0.5131,32,0,0.5326,4250,10,0,1,0,1,0
30202,0.006,68,0,0.5052,1343,6,0,1,0,1,0
30203,0.0,52,0,0.3469,5000,7,0,2,0,1,0
30204,0.0369,45,0,0.4494,6250,13,0,1,0,3,0
30205,0.6676,47,0,0.715,11016,20,0,2,0,0,0
30206,0.1581,61,0,0.917,7000,23,0,1,0,0,0
30207,0.0412,60,0,0.3743,8249,12,0,1,0,0,0
30208,0.0382,41,0,0.4207,9217,4,0,2,0,0,0
30209,1.0,61,0,0.0,6249,2,0,0,0,0,0
30210,0.483,32,1,0.2313,2800,8,0,0,0,0,0
30211,0.0038,62,0,0.3962,5883,9,0,1,0,0,0
30212,1.0,33,1,0.1076,4350,1,0,0,0,2,0
30213,0.9999,41,3,0.5043,12500,6,3,1,1,0,1
30214,0.0617,32,0,0.0153,3000,5,0,0,0,0,0
30215,0.0013,34,0,0.06,9500,7,0,0,0,2,0
30216,0.1583,67,0,0.32799999999999996,7483,13,0,1,0,0,0
30217,0.0806,30,0,0.1709,1977,4,0,0,0,0,0
30218,0.7496,25,0,0.5861,1178,7,0,0,0,1,0
30219,0.0168,50,0,0.08199999999999999,8166,6,0,0,0,0,0
30220,0.0,59,0,0.3605,5666,8,0,1,0,4,0
30221,0.5702,29,2,0.1951,2126,3,0,0,0,0,0
30222,0.0036,43,0,0.1984,8750,8,0,1,0,1,0
30223,0.973,46,0,0.3901,8400,7,0,1,0,2,0
30224,0.0,61,0,0.1802,5830,9,0,2,0,0,0
30225,0.1003,34,0,0.0931,2030,4,1,0,0,1,0
30226,0.2022,33,0,0.3252,4200,7,0,1,0,3,0
30227,0.3314,46,0,0.3243,12400,13,0,2,0,2,0
30228,0.239,67,0,0.1832,8166,8,0,1,0,2,0
30229,0.071,53,0,0.4375,5000,5,0,1,0,0,0
30230,0.6269,38,0,0.2326,900,7,0,2,0,1,0
30231,0.055999999999999994,42,0,0.1772,5800,3,0,1,0,3,0
30232,0.7147,52,1,0.6346,6000,8,0,1,0,0,0
30233,0.1002,65,1,0.4744,5800,10,0,1,0,2,0
30234,0.5611,47,0,0.8564,3300,9,0,1,0,4,0
30235,0.2903,34,0,0.5471,9583,6,0,4,0,4,0
30236,0.0555,39,0,0.1615,5441,8,0,1,0,2,0
30237,0.026000000000000002,27,2,0.1168,5000,8,0,0,0,0,0
30238,0.3677,57,0,0.1033,5213,10,0,4,0,0,0
30239,0.0425,62,0,0.0509,2083,14,0,0,0,0,0
30240,1.0,44,0,0.0185,6983,1,0,1,0,2,0
30241,1.0,63,1,0.3456,1125,7,2,1,0,2,0
30242,0.043,62,0,0.19899999999999998,9167,9,0,1,0,0,0
30243,0.1713,66,0,0.3316,11075,20,0,2,0,1,0
30244,0.6799,65,2,0.3339,7010,13,0,1,0,1,0
30245,0.9286,64,2,0.3203,10499,5,0,1,0,2,0
30246,0.0073,69,0,0.2291,4747,6,0,1,0,0,0
30247,0.2961,68,0,0.3239,6751,14,0,1,0,0,0
30248,0.0,60,0,0.1299,0,5,0,1,0,0,0
30249,0.32299999999999995,24,1,0.0536,820,4,0,0,0,0,0
30250,0.5828,64,0,0.2477,9600,5,0,1,0,0,0
30251,0.0682,76,0,0.5229,8339,7,0,1,0,0,0
30252,0.0126,62,0,0.1267,8352,11,0,2,0,1,0
30253,0.7897,32,1,0.3653,3500,6,1,0,0,1,0
30254,0.5366,47,0,0.1683,11850,7,1,0,0,3,0
30255,0.0,56,0,0.1739,1667,8,1,0,0,0,0
30256,0.0378,90,0,0.0078,5000,6,0,0,0,0,0
30257,1.0,52,0,0.1799,2500,5,0,0,0,1,0
30258,0.0749,59,0,0.6691,9905,10,0,6,0,1,0
30259,1.0,69,2,0.3813,2800,2,1,0,1,0,1
30260,0.0844,47,0,0.192,16666,5,0,2,0,2,0
30261,0.6884,32,0,0.3538,8750,7,0,2,0,0,0
30262,1.0,56,0,0.0383,10832,0,1,0,1,0,1
30263,0.0054,61,0,0.073,8333,7,0,0,0,0,0
30264,0.0162,45,2,0.799,3800,15,0,1,0,2,0
30265,0.1272,47,1,0.3443,5352,8,0,1,0,0,0
30266,0.0406,66,0,0.3166,8013,12,0,3,0,0,0
30267,0.405,38,0,0.4022,8050,10,0,2,0,3,0
30268,0.5818,67,0,0.3012,2356,7,0,0,0,0,0
30269,0.1144,39,0,0.1077,7333,5,0,1,0,0,0
30270,0.7267,47,5,0.2081,9583,8,1,1,0,2,0
30271,0.4967,53,0,0.5244,4244,27,0,1,0,4,0
30272,0.3431,32,0,0.3677,4960,4,0,1,0,2,0
30273,0.2934,66,0,0.9315,6666,23,0,1,0,0,0
30274,0.1254,46,0,0.3875,6252,10,0,2,0,2,0
30275,0.0719,26,0,0.0002,4346,1,0,0,0,0,0
30276,0.2611,48,0,0.7796,5316,6,0,2,0,0,0
30277,0.0312,73,0,0.025,1000,6,0,0,0,0,0
30278,0.1658,40,0,0.3422,7348,10,0,1,0,1,0
30279,0.0045,41,0,0.0005,6250,4,0,0,0,1,0
30280,0.0409,68,1,0.3235,4209,19,0,1,0,0,0
30281,1.0,44,0,0.5114,2500,4,0,1,0,0,0
30282,0.9777,41,1,0.2947,4000,6,1,1,0,2,0
30283,0.0284,67,0,0.0137,3000,4,0,0,0,0,0
30284,0.8563,39,0,0.3356,11083,10,0,1,0,1,0
30285,0.4298,39,3,0.3346,9333,11,1,1,0,2,0
30286,0.8491,43,0,0.2784,11330,15,0,0,0,0,0
30287,0.4363,66,1,0.1812,5000,11,0,0,1,0,0
30288,0.9206,48,0,0.4686,9583,13,0,2,0,5,0
30289,0.1032,30,3,0.3641,5481,14,0,0,0,1,0
30290,0.1141,38,0,0.3071,9083,4,0,1,0,2,0
30291,0.5422,36,0,0.6044,3500,5,0,1,0,2,0
30292,0.0378,45,0,0.2278,8578,10,0,2,0,2,0
30293,0.0501,42,1,0.2734,8920,7,0,1,0,2,0
30294,0.5917,59,0,0.4132,4946,9,0,1,0,2,0
30295,0.1068,58,0,0.1449,9424,6,0,1,0,0,0
30296,0.8002,32,0,0.6598,2189,4,2,0,2,1,1
30297,0.042,53,1,0.0992,12500,9,0,0,0,1,0
30298,0.2962,32,0,0.4479,5167,14,0,1,0,1,0
30299,0.5152,30,0,0.2558,8333,6,0,1,0,0,0
30300,0.3095,55,0,0.1917,8000,5,0,1,0,3,0
30301,0.9495,39,0,0.1804,6300,2,0,0,0,2,0
30302,0.3629,65,1,0.11800000000000001,10000,7,0,0,0,0,0
30303,0.0009,46,0,0.3062,7000,14,0,2,0,0,0
30304,0.165,38,0,0.517,1,9,0,1,0,0,0
30305,0.0,23,0,0.0,898,1,0,0,0,0,0
30306,1.0,48,2,0.1172,0,4,0,0,0,0,0
30307,0.0,71,0,0.5526,3680,6,0,1,0,0,0
30308,0.0632,70,0,0.0296,1250,4,0,0,0,0,0
30309,0.0453,68,1,0.2624,10000,13,0,2,0,1,0
30310,0.026000000000000002,35,0,0.086,4500,3,0,0,0,3,0
30311,0.2095,69,0,0.2137,6700,11,0,1,0,0,0
30312,0.0067,57,0,0.1327,5500,5,0,1,0,0,0
30313,0.0269,56,1,0.5813,4300,12,0,1,0,2,0
30314,0.2545,51,0,0.6022,3900,5,0,1,0,0,0
30315,0.0788,66,1,0.159,14421,17,0,0,0,1,0
30316,0.6484,32,1,0.6643,1000,5,0,0,0,3,0
30317,0.0653,65,0,0.0353,19166,15,0,0,0,0,0
30318,0.2187,32,0,0.5884,5417,6,0,1,0,0,0
30319,0.0152,50,0,0.7043,6899,9,0,2,1,0,0
30320,0.8144,44,0,0.3482,13375,16,0,2,0,1,0
30321,0.0048,51,0,0.221,1660,6,0,4,0,0,0
30322,0.7544,64,3,0.9068,5750,15,0,3,3,1,0
30323,0.0,34,0,0.0,5194,4,0,0,0,1,0
30324,0.0035,44,0,0.2707,5916,14,0,1,0,1,0
30325,0.1018,57,0,0.3205,3940,5,0,0,0,1,0
30326,0.2292,29,0,0.2324,2000,7,0,0,0,0,0
30327,0.0,66,0,0.0,6000,6,0,0,0,1,0
30328,0.5401,41,0,0.1911,7200,3,0,0,0,0,0
30329,0.0052,56,0,0.0068,2786,27,0,0,0,0,0
30330,0.3945,46,0,0.6096,3644,12,0,1,0,2,0
30331,0.3623,50,0,0.3648,9700,17,0,2,0,2,0
30332,0.1629,47,0,0.2779,4166,5,0,1,0,3,0
