"util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0.2089,63,0,0.4304,6883,20,0,2,0,0
0.6148,54,0,0.5466,2500,12,0,1,0,2
0.172,44,0,0.4308,9050,9,0,2,0,2
0.5907,72,0,0.985,1800,6,0,1,0,0
0.0402,60,0,0.3532,4334,10,0,0,0,0
0.9142,75,0,0.1194,13000,5,0,1,0,0
0.0053,82,0,0.0024,7000,11,0,0,0,1
0.536,56,0,0.7059,6000,6,0,2,0,3
0.3429,42,0,0.3634,10000,7,0,2,0,4
0.0487,53,0,0.2167,6700,9,0,1,0,2
0.0203,80,0,0.1124,7900,9,0,1,0,0
0.0014,64,0,0.2088,4000,14,0,3,0,0
0.4208,66,0,0.168,16667,10,0,2,0,1
1,28,1,0.9941,2700,5,0,2,1,0
0.0259,70,0,0.0496,8333,7,0,0,0,0
0.5474,58,1,0.5064,6134,12,1,1,0,1
0.1426,70,0,0.2778,4434,7,0,1,0,0
0.2612,67,0,0.5815,1975,13,0,0,0,0
0.876,78,2,0.4847,2817,9,3,0,0,0
0.0207,60,0,0.2014,2079,3,0,0,0,0
0.0251,66,0,0.2645,3175,10,0,2,0,0
0.3603,64,0,0.4401,4000,8,0,1,0,0
0.0438,30,0,0.1265,4600,4,0,0,0,3
0.7111,52,0,0.6032,6700,12,0,2,0,1
0.3517,45,0,0.2095,17000,13,0,1,0,3
0.4688,50,0,0.6743,10900,12,0,3,0,1
0.1398,46,0,0.2357,5565,5,0,2,0,0
0.0331,78,0,0.0203,3000,7,0,0,0,0
1,27,0,0.1691,3500,2,0,0,0,0
0.4398,45,0,0.5479,5600,2,0,1,0,2
0.0021,62,0,0.0719,4100,17,0,0,0,0
0.6911,51,3,0.3886,6815,13,0,0,0,2
0.846,44,3,0.4063,8166,17,0,1,0,0
0.1104,65,0,0.0184,8000,3,0,0,0,1
0.6019,30,0,0.7267,3800,8,0,2,0,0
0.208,50,0,0.6069,6150,5,0,3,0,2
0.6392,69,0,0.3555,20000,11,0,2,0,1
0.9064,51,1,0.2931,3100,9,1,1,0,2
0.3874,61,0,0.494,4214,7,0,1,0,0
0.4984,28,1,0.4044,1500,6,0,0,0,0
0.2481,64,0,0.1624,10500,26,0,1,0,0
0,76,0,0.1638,1000,4,0,0,0,0
0.1428,50,0,0.2394,7500,15,0,1,0,0
0.0168,40,0,0.0065,6000,11,0,0,0,0
0.4557,50,0,0.3733,7229,8,0,1,0,3
0.0136,85,0,0.1513,4070,7,0,1,0,0
0.0272,40,0,0.121,10000,8,0,0,0,1
1,31,0,0.3675,2500,3,0,0,0,1
0.6851,39,0,0.2464,17166,12,0,1,0,2
0.1402,26,0,0.4873,1800,10,0,4,0,0
0.0244,81,0,0.0862,7898,14,0,1,0,0
0,45,0,0.2235,15750,14,0,2,0,2
1,46,4,0.4345,4600,7,2,1,1,2
1,37,0,0.9709,2200,5,0,1,0,1
0.3033,60,0,0.6437,6500,19,0,2,0,0
0.476,49,0,0.304,10493,15,0,2,0,1
0.0324,53,0,0.2954,13333,9,0,1,0,0
1,23,0,0.0008,1200,1,0,0,0,0
0.1518,84,0,0.2001,7500,8,0,2,0,0
0.2183,58,0,0.5759,6582,14,0,1,1,0
0.0033,50,0,0.8289,2951,13,0,2,0,2
0.014,43,0,0.0053,3750,2,0,0,0,0
0.0099,47,1,0.319,6968,11,0,1,0,0
0.4073,22,0,0.0247,929,2,0,0,0,0
0.0985,67,0,0.877,6080,12,0,2,0,0
0.1069,62,0,0.1518,0,5,0,2,0,0
0.4562,52,0,0.1141,2506,9,0,0,0,0
0.4716,74,0,0.3726,4656,6,0,2,0,0
0.5482,48,0,0.6061,5833,8,0,1,0,2
0,83,1,0.7617,1300,10,0,1,0,0
0.2317,53,0,0.2707,22000,12,0,2,0,2
0.9243,44,0,0.2341,1400,3,0,0,0,0
0.5943,59,0,0.1151,10000,4,5,0,0,1
0.0122,53,1,0.249,5055,15,0,2,0,0
0.7141,47,0,0.1989,2800,2,0,0,0,0
0.0349,57,0,0.3828,4429,6,0,1,0,0
1,36,0,0.3146,4166,3,0,1,0,1
0.8053,48,4,0.6905,7307,14,0,2,2,4
0.7486,46,0,0.9367,3867,14,0,1,0,4
0.3128,76,0,0.2388,5250,15,0,1,0,0
0.173,84,0,0.0525,1846,3,0,0,0,0
0.8304,48,0,0.4108,8000,5,0,1,0,3
0.3646,31,0,0.1412,30000,8,0,2,0,1
0.2984,52,0,0.1678,8680,7,0,1,0,2
0.2203,45,0,0.3039,7360,4,0,2,0,3
0,37,0,0.3064,4202,9,0,1,0,0
0.0266,78,0,0.061,5000,12,0,0,0,0
0.3112,62,0,0.4697,5200,19,0,1,0,0
0.0723,47,1,0.8877,7200,12,0,4,0,2
0.7815,55,0,0.0776,11900,3,0,1,0,2
1,49,0,0.2764,6841,5,0,2,0,4
0.6226,54,0,0.4322,9000,15,0,2,0,1
0.0945,43,0,0.0196,9167,5,0,0,0,2
1,33,0,0.6728,3712,10,0,2,0,1
0.0999,24,0,0.001,3000,2,0,0,0,0
0.4883,59,0,0.4026,11708,12,0,2,0,0
0.0224,68,0,0.0075,2535,3,0,0,0,0
0.0128,37,0,0.4818,2000,12,0,2,0,0
0.7813,27,0,0.1782,2800,7,0,0,0,0
0.7909,72,0,0.523,4175,9,0,1,0,0
0.1335,49,0,0.3456,12000,5,0,2,0,2
0.306,34,0,0.2674,2000,11,0,0,0,0
0.0705,61,1,0.1667,4601,11,0,1,0,0
0.9152,54,0,0.5931,4580,14,0,0,0,0
0.0042,36,0,0.1691,4272,10,0,5,0,0
0.0453,63,0,0.2042,5850,9,0,2,0,0
0.0029,51,0,0.1596,12083,20,0,1,0,3
0.4492,26,0,0.0104,5500,4,0,0,0,1
0.806,51,0,0.36,5040,15,0,1,0,5
0.015,75,0,0.0053,4501,7,0,0,0,1
0,58,0,0.0788,35500,8,0,1,0,1
0.1042,49,0,0.1536,5950,4,0,1,0,6
0.8009,48,5,0.4535,11000,15,0,3,0,1
0.927,58,0,0.1039,5817,24,0,2,0,0
0.3162,28,0,0.2671,2500,5,0,0,0,0
1,52,1,0.0785,3375,5,2,0,0,0
0.115,29,0,0.0953,2600,12,0,0,0,0
0.3795,38,2,0.2287,2833,10,0,0,0,0
0.2365,37,0,0.2499,9100,7,0,2,0,3
0.1731,37,0,0.7068,13333,14,0,5,0,2
0.1352,42,0,0.0558,2383,5,1,0,0,2
0.1731,42,0,0.1231,1120,4,0,0,0,0
0.1699,32,0,0.2714,7997,12,0,0,0,1
0.0505,77,1,0.239,8500,18,1,1,0,0
0.0055,61,0,0.1199,12000,12,0,1,0,2
0.0196,65,0,0.031,5000,6,0,0,0,0
0.9735,46,0,0.7195,9417,9,0,1,0,3
0.2015,31,0,0.3499,3166,9,0,1,0,0
0.3375,37,1,0.6415,4211,5,0,1,0,1
0.2719,53,1,0.5109,9000,10,0,2,0,4
0.277,41,0,0.0704,8000,9,0,0,0,2
0.8464,47,0,0.2892,3581,5,0,1,0,0
1,33,0,0,2833,0,0,0,0,0
0.024,45,0,0.9085,1,12,0,2,0,2
0.7679,32,2,0.4564,5700,8,3,0,0,2
0.6141,50,0,0.5054,6600,11,0,1,0,2
0.1511,49,1,0.0248,3873,1,0,0,0,0
0,30,0,0.2551,4833,7,0,0,0,0
0.0709,66,0,0.4148,8000,27,0,2,0,2
0.9746,24,0,0.3242,1600,3,0,0,0,1
0.5635,39,1,0.1718,3153,13,0,3,0,2
0.0166,51,1,0.8376,4500,9,0,2,0,0
1,55,0,0.7852,4599,2,0,1,0,0
1,54,98,0.0594,1800,0,98,0,98,0
0.9148,45,0,0.1233,10200,5,0,1,0,0
0.6444,57,0,0.9922,5661,11,0,2,0,0
0.0427,54,0,0.1511,3500,6,0,1,0,0
0.8749,60,0,0.5521,3620,10,0,1,0,0
1,24,0,0,1000,0,0,0,0,0
1,64,1,0.5695,2243,7,0,1,2,0
0.512,44,0,0.842,1,3,0,1,0,3
1,56,0,0.1987,4916,3,0,0,0,4
0.6719,63,1,0.3686,43250,25,0,4,0,0
0.0105,73,0,0.004,5800,7,0,0,0,1
0.0019,70,0,0.255,519,13,0,1,0,0
0.0024,85,0,0.0001,7340,6,0,0,0,0
0.2861,42,0,0.2646,2100,2,0,0,0,2
0.6685,55,0,0.1226,6204,18,0,0,0,0
0.2066,61,1,0.4304,10582,19,0,4,0,0
0.1195,55,0,0.3471,12833,22,0,3,0,1
0.1795,32,1,0.2459,5700,10,1,0,0,0
0.0141,51,1,0.164,3500,8,0,0,0,0
0.2584,45,0,0.5095,7718,16,0,2,0,0
0.1078,63,0,0.0127,6321,1,0,0,0,0
0.0077,49,0,0.277,6917,11,0,1,0,1
0.7698,51,1,0.5349,6750,10,0,2,3,2
0.0418,55,0,0.0059,7853,3,0,0,0,0
0.0238,94,0,0.0065,3077,7,0,0,0,0
0.4005,68,0,0.5412,2619,7,0,0,0,0
0.5642,36,0,0.3096,12381,13,0,2,0,0
0.1903,74,0,0.2584,7100,13,0,1,0,1
0.0846,63,0,0.1351,3100,17,0,1,0,0
0.1989,45,2,0.3003,18500,12,0,2,0,2
0.1882,62,0,0.4687,3846,8,0,1,0,0
0.1233,42,0,0.3409,0,7,0,2,0,3
0.0253,78,0,0.0153,6000,11,0,0,0,0
0.5176,70,0,0.1571,10500,11,0,0,0,1
0.5523,28,0,0.1216,6250,10,0,0,0,0
0.0009,37,0,0.1904,4500,5,0,2,0,1
0.9124,33,0,0.1485,3663,2,1,0,0,3
0,48,1,0.3098,6412,7,0,1,0,1
1,34,0,0.321,0,2,0,1,0,2
0.2723,63,1,0.3939,4800,18,0,1,0,1
0.0759,41,0,0.3842,10083,16,0,2,0,2
0.7391,51,0,0.4122,8000,13,0,1,0,2
0.1802,57,0,0.7008,1700,8,0,1,0,0
0.2057,39,0,0.3317,10100,4,0,1,0,1
0,66,1,0.3556,6000,7,0,1,0,0
0.73,68,0,0.4527,2800,10,0,1,0,0
0.0667,56,0,0.2077,10500,28,0,1,0,1
0.3238,52,3,0.2094,12000,12,0,1,0,0
0,59,0,0.2887,2081,5,0,1,0,1
0,72,0,0,1177,5,0,0,0,0
0.0001,60,0,0.4894,4750,16,0,2,0,0
0.7391,23,0,0.0366,1800,1,0,0,0,0
0.012,56,0,0.5574,10000,11,0,1,0,2
0.0258,26,0,0.898,0,4,0,0,0,0
0.0575,69,0,0.6315,3500,12,0,2,0,0
0.0049,62,0,0.172,9000,6,0,1,0,2
0.001,65,0,0.0733,6000,10,0,0,0,0
0.0212,67,0,0.2669,5500,7,0,1,0,1
0.4456,58,0,0.3441,15749,14,0,1,0,0
0.0657,39,0,0.3236,5200,8,0,1,0,0
0.8763,41,2,0.4935,8800,11,1,4,0,2
0.017,54,0,0.2751,6127,18,0,2,0,2
0.1338,47,0,0.2702,15000,9,0,2,0,1
0.0234,65,0,0.0061,14366,11,0,0,0,1
0,34,1,0.3286,6132,6,0,2,0,0
0.162,39,0,0.148,2200,8,0,2,0,0
0.2574,64,0,0.3656,4583,10,0,2,0,0
0.5221,58,0,0.1135,3300,17,0,2,0,0
0.1794,39,0,0.6732,2000,6,0,1,0,2
1,44,0,0.1317,5700,3,0,1,0,2
0.0701,56,0,0.4273,5295,12,0,1,0,3
0.0314,52,0,0.0303,3000,5,0,0,0,0
0.2947,40,0,0.6568,6400,17,0,2,0,2
0.0385,63,0,0.1533,0,11,0,1,0,0
0.0027,61,1,0.4684,8000,11,0,4,0,0
0.195,57,1,0.4722,4700,15,0,3,0,0
0.0794,71,0,0.1207,5314,9,0,8,0,0
0.9735,57,0,0.5715,3600,11,0,1,0,0
0.8437,51,1,0.3287,9947,15,0,2,0,1
0.0106,53,0,0.1834,11420,14,0,2,0,3
1,58,0,0.4833,2000,4,2,1,0,0
0.0373,57,0,0.1962,1,11,0,2,0,3
0.9541,39,0,0.1433,4452,5,2,0,1,1
0.3802,62,0,0.2944,0,13,0,2,0,0
0.0469,92,0,0.008,5500,5,0,0,0,1
0.0024,57,0,0.0649,11000,15,0,0,0,0
0,54,0,0.5353,4963,5,0,2,0,2
0.0038,54,0,0.6463,9396,9,0,2,0,0
0.2931,60,0,0.3589,4000,7,0,1,0,1
0.2739,45,0,0.468,8016,10,0,2,0,1
0.1798,49,0,0.3092,7708,22,0,1,1,1
0.5434,36,1,0.5881,4000,7,0,1,0,0
1,40,1,0.6347,2657,4,1,1,0,2
0.0284,61,0,0.2692,4471,6,0,1,0,0
0.1369,83,0,0.67,10800,14,0,5,0,1
0.9108,40,0,0.2904,7833,6,0,2,0,2
0.4012,30,0,0.075,5000,2,0,0,0,1
0.2035,41,0,0.0211,7250,6,0,0,0,0
0.0074,62,0,0.0481,11858,9,0,1,0,0
0.427,65,0,0.2383,4960,3,0,1,0,1
0.0665,27,0,0.0122,5833,4,0,0,0,0
0.0789,72,1,0.5336,2645,13,0,0,0,0
0.0428,55,0,0.1776,5600,8,0,1,0,1
0.1715,44,0,0.3289,9000,12,0,1,0,0
0.6128,28,0,0.81,0,1,0,0,0,0
0.2294,39,0,0.2666,5900,10,0,1,0,2
0.8224,28,0,0.2438,1250,4,0,0,0,0
0.0227,47,0,0.3064,5832,9,0,2,0,4
0.0281,37,0,0.4477,4100,9,0,1,0,0
0.3078,47,0,0.1813,18900,10,0,2,0,3
0.5708,51,0,0.4482,11573,17,0,2,0,2
1,50,0,0.7069,1500,7,0,0,0,0
0.6958,67,1,0.3339,17623,17,0,2,0,0
0,44,0,0.3494,5500,6,0,1,0,0
0,62,0,0.119,9690,6,0,1,0,1
0.129,25,0,0.3771,1500,6,0,0,0,0
0.0311,66,0,0.3481,7750,10,0,2,0,0
0,37,0,0,2500,5,0,0,0,0
0.8541,47,0,0.095,2000,2,0,0,0,1
0.7997,42,0,0.1956,5100,5,0,0,0,2
0.997,56,1,0.4477,7000,14,1,2,0,0
0.354,63,0,0.3493,8298,14,0,1,0,0
0.3493,33,0,0.3413,3333,4,0,1,0,1
0.6206,39,0,0.3405,10100,11,0,1,0,4
0.1112,30,1,0.0572,6332,14,0,0,0,2
0.1012,34,0,0.452,2614,10,0,1,0,0
0.0271,64,0,0.4693,2750,10,0,2,0,0
0.1521,46,0,0.2022,9400,9,0,2,0,0
0.0107,64,0,0.2535,3360,10,0,2,0,1
0.0149,63,0,0.1087,3311,4,0,0,0,0
0.1429,52,0,0.2039,7300,11,0,1,0,0
0.5797,59,0,0.8209,6308,13,0,3,0,0
0.3792,35,0,0.0236,4019,1,0,0,0,1
0,48,1,0.4359,4330,9,0,2,0,1
0.2793,46,0,0.5993,6275,7,0,2,0,2
0.1152,45,0,0.2916,5592,5,0,1,0,2
0.808,33,0,0.0523,6666,5,0,0,0,0
0.8448,39,1,0.5154,4200,7,0,1,0,3
0.1843,39,0,0.6543,0,9,0,3,0,0
0.7212,54,2,0.0443,3500,7,0,0,0,0
0.1016,48,2,0.3274,666,4,0,1,0,3
0.0011,67,0,0.112,6366,9,0,0,0,1
0.7875,38,0,0.3715,3000,6,0,1,0,0
0.0721,53,0,0.1026,2400,6,0,2,0,0
0.2436,72,0,0.1414,5000,3,0,1,0,0
0.9033,28,1,0.1361,2240,8,0,0,1,0
0.134,40,1,0.0128,6073,2,0,0,0,0
0.1244,36,0,0.4411,5454,15,0,1,0,3
0.0286,45,0,0.1251,8800,3,0,1,0,3
0.8061,36,2,0.1057,2551,9,0,1,0,0
0.8353,51,0,0.4725,3713,7,0,0,0,1
0.0836,42,1,0.2982,6368,8,0,2,0,0
0.5634,39,3,0.1926,3000,6,0,0,2,1
0.006,55,0,0.7894,5166,15,0,1,0,0
0.7606,35,0,0.1262,1800,5,0,1,0,0
0.3101,65,0,0.2356,10744,7,0,2,0,0
0.0104,57,0,0.1627,4400,6,0,1,0,0
0.089,63,0,0.1083,6666,5,0,1,0,0
1,49,1,0.4492,4333,2,0,2,0,2
0.3125,33,0,0.5633,4258,13,0,2,0,5
0.4804,42,1,0.116,6800,6,0,0,0,3
0.0107,31,0,0.0224,7100,19,0,0,0,0
0.3153,46,0,0.3028,8846,8,0,1,0,2
0.0331,37,0,0.7273,7891,15,0,3,0,1
0.0134,79,0,0.2423,3796,12,0,1,0,0
0.0455,56,0,0.5889,12500,10,0,6,0,0
0.0505,61,0,0.4734,6448,10,0,2,0,3
0.0193,79,0,0.0016,8000,2,0,0,0,0
0.1146,44,0,0.2659,7279,5,0,1,0,0
0.1801,50,0,0.3949,3580,7,0,0,0,2
0.2586,76,0,0.4724,2501,6,0,2,0,0
0.6393,45,0,0.6221,5000,3,0,1,0,2
0.0616,28,0,0.0092,4000,3,0,0,0,0
0.2889,41,1,0.1192,1,7,0,2,1,2
0.4229,65,0,0.4807,4815,16,0,1,0,0
1,31,0,0,6500,0,0,0,1,0
0.8289,30,0,0.0678,9000,7,0,0,0,2
0.0087,64,0,0.0023,4400,3,0,0,0,0
0.0199,75,0,0.0043,10500,7,0,0,0,0
0.62,57,0,0.6325,6059,9,0,2,0,0
0.1743,54,0,0.9845,6310,15,0,3,0,1
0.5327,48,1,0.5147,9700,15,0,2,0,2
0.1478,47,0,0.3049,3000,9,0,0,0,0
1,28,0,0.1187,2830,1,1,0,0,0
0.0602,45,0,0.3103,11000,11,0,2,0,3
0.043,34,0,0.2984,7200,9,0,1,0,3
0.0016,48,0,0.2982,5183,7,0,1,0,4
0.1075,38,0,0.0609,4250,5,0,1,0,0
0.8747,57,1,0.7429,5000,14,0,1,0,2
0.0368,33,2,0.9901,1920,8,0,1,0,1
0.01,70,0,0.165,7500,9,0,2,0,0
0.4184,44,0,0.5117,3603,12,0,2,0,0
0.5602,57,0,0.5484,14500,10,0,2,0,0
0.8827,64,0,0.2097,3928,15,0,0,0,0
0.0365,58,0,0.1326,16050,15,0,0,0,2
0.7188,50,0,0.2929,13200,9,0,1,0,3
0.1172,60,1,0.2098,5024,7,0,1,0,0
0.0858,49,0,0.5457,5000,11,0,1,0,2
0.0106,50,0,0.1966,9500,22,0,1,0,4
0.1822,40,0,0.2194,6809,5,0,1,0,3
0.6552,53,1,0.4548,4900,25,0,2,0,0
0.1333,57,0,0.3181,4275,16,0,0,0,0
0.3889,68,0,0.4557,4585,9,0,1,0,0
0.0426,81,0,0.0191,3550,3,0,0,0,0
0.873,30,4,0.4219,5550,11,0,1,0,2
0.3296,34,1,0.093,3084,7,0,0,0,1
0.3295,30,0,0.2901,5000,6,0,0,0,1
0.0581,71,0,0.3587,6500,7,0,2,0,0
1,49,0,0.0174,2816,2,0,0,0,2
0.2612,62,1,0.8386,2694,13,0,0,0,1
0,37,0,0.1493,5800,10,0,0,0,2
0.0728,54,0,0.0619,28333,6,0,1,0,0
0.1164,40,4,0.166,7270,14,0,0,2,0
0,31,0,0.0234,3500,6,0,0,0,0
0.0344,52,0,0.1824,11500,11,0,1,0,4
0.305,53,0,0.6923,2813,14,0,1,0,1
0.1029,49,0,0.6602,3345,11,0,1,0,0
0.4247,34,0,0.2177,3660,8,0,0,0,2
0.5796,37,0,0.1456,5582,3,0,0,0,0
0.2613,47,0,0.2021,2320,4,0,0,0,0
0.0542,87,0,0.011,5000,7,0,0,0,1
0.6474,55,0,0.2276,5000,5,0,0,0,1
0.5649,27,0,0.0036,2200,1,0,0,0,1
0.0906,68,0,0.1852,2991,8,0,0,0,0
0.0053,53,0,0.0053,8420,32,0,0,0,0
0.1129,54,0,0.4462,11300,5,0,2,0,3
0.1294,66,0,0.0422,11700,9,0,1,2,1
0.3039,42,0,0.4708,6000,6,0,1,0,0
0.5132,60,0,0.105,2333,11,0,2,0,0
0.2205,34,0,0.3118,2799,4,1,0,1,1
0.3311,46,0,0.3333,3533,7,0,1,0,0
0.3021,51,0,0.4546,5245,19,0,1,0,0
0.7057,28,0,0.179,3680,7,0,0,0,0
0.012,68,0,0.1451,5000,14,0,2,0,0
0.1044,38,0,0.683,3740,7,0,2,0,0
0.1673,51,0,0.2385,4200,10,0,0,0,0
0.4478,59,0,0.5075,23802,18,0,5,0,1
0.2792,56,0,0.681,9582,13,0,1,0,0
0.2686,48,0,0.1092,5256,6,0,0,0,0
0.0004,53,0,0.482,7866,15,0,3,0,1
1,32,0,0.0308,8331,1,0,0,0,0
0.2306,58,0,0.2395,2542,5,0,0,0,0
0.0497,49,0,0.0224,2500,3,0,0,0,0
0.0682,32,0,0.161,5348,11,0,1,0,0
0.0206,44,0,0.278,10000,12,0,1,0,3
0.0955,58,1,0.2901,5800,9,0,1,0,0
0.1388,65,0,0.2345,17333,6,0,2,0,0
0.059,60,0,0.5436,3930,19,0,1,0,0
0.0023,57,0,0.1158,11200,6,0,2,0,4
0.9544,57,0,0.1246,2800,8,0,1,0,0
0.9838,39,2,0.0548,4800,2,0,0,0,1
0.1745,65,0,0.6135,4700,8,0,2,0,0
0.1794,52,0,0.0283,7798,2,0,1,0,2
0.1121,66,0,0.244,6500,9,0,2,0,0
0.9717,63,0,0.1695,10416,6,0,0,0,0
0,29,0,0.4503,170,4,0,0,0,3
1,61,1,0.002,5943,2,1,0,0,1
0.9296,37,0,0.4672,8866,19,0,2,0,2
0.233,64,0,0.1011,2471,13,0,0,0,1
0.1584,41,0,0.4541,1600,8,0,0,0,2
0.0399,37,0,0.4527,4150,6,0,2,0,0
0.4126,31,0,0.3712,9166,11,0,1,0,0
0.1081,28,3,0.1482,5000,14,0,0,0,0
0.0066,71,0,0.1613,7388,12,0,1,0,1
1,45,0,0.0337,6500,4,1,0,0,2
1,63,0,0.0117,1800,3,0,0,0,0
0.018,42,0,0.1976,5500,7,0,0,0,1
0.5502,44,0,0.3918,11972,10,0,1,0,3
0.5121,63,0,0.2343,6400,6,0,1,0,0
0.2758,47,2,0.3167,10000,8,0,2,0,0
0.9317,42,0,0.1896,3280,4,0,0,0,0
0.6236,36,0,0.1003,3500,7,0,1,0,0
0.0041,70,0,0.6491,6283,17,0,1,1,1
0.5444,51,1,0.4715,6882,10,0,1,0,3
1,38,0,0.2082,15933,7,0,1,2,2
0.075,38,1,0.6936,500,6,0,1,0,0
0.1473,67,0,0.3307,23017,23,0,4,0,0
0.0108,91,0,0.0016,7081,3,0,0,0,0
1,84,0,0.3301,2277,2,0,0,0,0
0.0898,47,0,0.0124,6200,5,0,0,0,0
0.3334,58,0,0.0936,101167,19,0,7,0,0
0.01,81,0,0.097,5000,10,0,0,0,0
0.5837,66,0,0.6331,3564,8,0,3,0,2
0.0058,74,0,0.1556,3000,19,0,1,0,0
0.2345,49,1,0.4549,6660,12,0,2,0,2
0.5971,36,0,0.8967,3600,8,0,1,0,2
0.1362,64,0,0.3973,6700,5,0,1,0,1
0.9084,57,0,0.1169,6414,3,0,1,0,0
0.8976,39,0,0.2565,2950,9,0,0,0,0
0,33,0,0.6741,4000,17,0,1,0,3
0.4146,49,0,0.1438,6500,5,0,0,0,2
0.1057,54,0,0.3876,6000,5,0,1,0,0
0.0394,58,0,0.4139,3217,5,0,1,0,1
0.787,37,0,0.5491,6430,15,0,1,0,3
0.0398,44,0,0.7768,4000,23,0,4,0,2
0.8443,48,0,0.1004,9400,4,1,0,0,0
0.1124,56,0,0.3001,1000,15,0,2,0,1
0.0914,49,0,0.3907,4634,9,0,2,0,0
0.5658,55,0,0.3705,12006,21,0,3,0,0
0.2633,32,0,0.068,1500,3,0,0,0,0
0.0283,77,0,0.2541,4399,3,0,1,0,1
0.9154,58,2,0.603,14900,14,0,6,0,0
0.1846,46,0,0.209,15000,6,0,1,0,2
0.13,50,0,0.4796,3333,8,1,1,1,1
0,64,0,0.02,3248,8,0,0,0,0
0.0863,62,0,0.2187,6163,10,0,2,0,0
0,57,2,0.3917,10430,11,0,3,0,0
0,23,0,0.1341,1200,4,0,0,0,0
0.7818,67,1,0.3356,5166,12,0,3,0,1
0.2258,31,0,0.8704,3000,11,0,1,0,0
0.7506,26,0,0.5526,2080,9,0,0,0,1
0.0639,30,0,0.3299,2133,5,0,0,0,0
0.3482,64,0,0.5479,14999,23,0,3,0,0
0.0915,48,0,0.2641,13000,12,0,1,0,1
0.0226,48,0,0.0026,6800,6,0,0,0,0
0.0832,48,0,0.2665,500,6,0,1,0,2
0.9057,44,0,0.4803,4902,2,0,1,0,1
0.6155,40,0,0.4887,24200,14,1,5,1,1
0.3011,61,0,0.2478,5000,13,0,0,0,0
0.2152,75,0,0.0237,4048,2,0,0,0,0
0.2099,80,0,0.4444,1176,3,0,0,0,0
0.5066,50,0,0.3551,5226,11,0,1,0,2
0.1669,63,0,0.2277,11300,7,0,1,0,1
0.5018,78,0,0.2784,7000,16,0,1,0,0
0.7533,69,0,0.2724,7900,8,0,2,1,1
0.5326,35,0,0.0061,10417,3,0,0,0,0
0.1114,29,2,0.0633,5225,4,1,0,1,0
0.2796,53,0,0.3734,8200,9,1,2,0,0
0.0291,66,0,0.019,3000,5,0,0,0,0
0.1906,50,0,0.478,12500,10,0,2,0,1
0.4812,42,0,0.3223,4200,11,0,1,0,1
0.1808,41,1,0.2365,6658,12,0,0,0,0
0.0148,44,0,0.4039,6344,7,0,2,0,3
0.0306,73,0,0.3152,4346,18,0,1,0,0
0.047,52,0,0.0084,5477,3,0,0,0,0
0.0204,64,0,0.3631,6000,11,0,1,0,2
0.021,65,0,0.15,4993,8,0,1,0,0
0.9532,50,0,0.1314,6500,8,0,0,0,3
0.2069,48,0,0.6469,3596,5,0,1,0,0
0.2709,55,0,0.5026,10833,20,0,3,0,3
0.0886,68,1,0.2903,4391,13,0,0,0,0
0.5487,50,0,0.2588,13583,6,0,2,0,4
0,62,0,0.6254,6000,14,0,2,0,0
0.2999,58,0,0.3572,17700,11,0,3,0,1
0.0005,63,2,0.0671,6687,9,0,0,0,2
0.0509,28,0,0.3078,6250,9,0,2,0,0
0.1368,49,0,0.4816,1,14,0,1,0,5
0.0038,59,1,0.2861,11900,9,0,3,0,0
0.4014,48,0,0.1301,20000,4,0,1,0,2
0.0344,55,0,0.2206,14200,9,0,2,0,2
0.08,39,1,0.7003,4300,13,0,3,0,1
0.5384,57,0,0.4622,6477,9,0,2,0,0
0.8217,57,0,0.3194,40000,14,0,2,0,3
0.6294,52,0,0.284,8269,8,0,2,0,2
0,45,0,0.1951,3000,5,0,2,0,2
0.2474,64,0,0.468,6369,6,0,1,0,0
0.0232,76,0,0.048,8333,6,0,0,0,0
0.0564,57,0,0.446,0,17,0,2,0,2
0.658,42,0,0.5734,5189,19,0,1,0,2
0,52,0,0.1439,2750,6,1,1,0,0
0.9683,64,1,0.6213,5130,7,0,1,0,0
0.7772,36,0,0.2134,4250,8,0,0,0,1
0.0645,40,0,0.0078,8750,2,0,0,0,0
0.221,61,0,0.6183,3800,10,0,2,0,0
0.9823,32,0,0.1312,2400,7,1,2,0,1
1,36,5,0.8862,3750,13,2,2,2,2
0.5749,66,1,0.1367,3708,10,0,0,0,0
0.0732,54,0,0.2431,9300,8,0,1,0,1
1,62,0,0.1368,6294,12,0,1,0,0
0.4986,52,0,0.7016,4500,8,0,2,0,2
0.0757,48,0,0.215,6000,18,0,1,0,0
0.0147,54,0,0.2669,14864,6,0,2,0,2
0.1062,62,0,0.1714,8416,11,0,2,0,0
0.8735,42,0,0.5387,12766,11,0,3,0,0
0.4186,42,0,0.6545,4208,10,0,2,0,0
0.424,43,0,0.2215,5420,7,0,0,0,3
0.0309,56,1,0.1947,5000,25,0,5,0,0
0.0015,58,0,0.5981,11170,22,0,10,0,2
0.0777,41,0,0.3247,7000,3,0,1,0,0
0.0745,25,0,0.0851,1692,7,0,0,0,0
0.1274,50,0,0.3617,16600,17,0,4,0,0
0.4284,49,0,0.2847,10112,9,0,1,0,4
