"inadimplente","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0,0,35,0,0.0671,2875,6,0,0,0,0
0,0,78,0,0.091,3109,9,0,1,0,0
0,0,61,0,0.2204,17772,9,0,1,0,0
0,0.2698,33,0,0.2952,8855,8,0,1,0,1
0,0.0212,57,0,0.2495,13300,15,0,1,0,2
0,0.5035,53,0,0.4773,7125,14,0,3,0,0
0,0.5065,39,0,0.3264,2900,8,0,0,0,2
0,0.2912,61,1,0.2621,4054,8,0,1,0,0
0,0.187,25,0,0.1575,4000,4,0,0,0,0
0,0.3213,62,0,0.8304,3672,19,0,2,0,0
0,0.3586,30,0,0.2907,1750,10,0,0,0,0
0,0.4334,51,0,0.4287,5737,23,0,1,0,0
0,0.7125,50,2,0.6496,5227,12,0,1,0,3
0,0.1997,57,0,0.4596,6583,7,0,1,0,0
0,0.8748,51,1,0.3736,16341,13,0,2,0,1
0,0.1383,43,0,0.1056,3350,19,0,2,0,2
0,0.073,30,0,0.2095,2500,6,0,0,0,0
0,0.4442,65,0,0.0524,10166,3,0,0,0,0
0,0.0888,33,0,0.2767,6186,16,0,1,0,0
0,0.0629,71,0,0.0717,11000,10,0,1,0,1
0,0.3479,45,0,0.0825,5200,5,0,0,0,0
0,0.0591,41,0,0.0987,12300,11,0,0,0,0
0,0.4821,35,0,0.2758,6000,13,0,2,0,3
0,0.0022,80,0,0.0042,14600,18,0,0,0,0
0,0.4961,48,0,0.3829,2300,4,0,0,0,0
0,0.2167,38,0,0.286,2083,4,0,0,0,0
0,0.3623,45,0,0.4941,4000,7,0,1,0,2
0,0.9605,45,2,0.5408,8583,12,0,2,0,2
0,1,58,0,0.4839,2200,3,0,1,0,0
0,0.2178,52,0,0.2961,6800,6,0,1,0,1
0,0.011,80,0,0.0042,3333,7,0,0,0,0
0,0.4006,69,0,0.351,6900,12,0,1,0,0
0,0.0516,70,0,0.4199,4926,10,0,1,0,0
0,0.1687,48,0,0.1359,7549,7,0,0,0,1
0,0.2419,24,1,0.0093,1500,3,0,0,0,0
0,0.0658,60,0,0.1485,18813,10,0,1,0,2
0,0.1628,57,1,0.1973,5173,11,0,1,0,1
0,0.884,36,0,0.3426,10022,8,0,2,0,0
0,0.2806,52,0,0.4801,3500,12,0,1,2,0
0,0.717,43,0,0.4774,5416,6,0,1,0,0
0,0.216,45,0,0.2793,4625,12,0,1,0,1
0,0,69,0,0.1717,17900,4,0,1,0,0
0,0.5569,36,0,0.4156,6000,7,0,3,0,2
0,0.1685,59,0,0.6315,3926,26,0,2,0,0
0,0.1011,33,1,0.621,1400,8,0,0,1,3
0,0.0208,69,0,0.246,34,6,0,1,0,0
0,0.8073,57,0,0.5396,11100,8,0,3,0,0
1,0.1192,48,2,0.9412,2500,13,1,1,0,2
0,0.1462,72,0,0.9056,1000,14,0,3,0,0
0,0.3814,55,0,0.515,14419,24,0,3,0,0
0,0.1681,43,0,0.3971,5904,8,0,1,0,4
0,0.393,34,0,0.6135,5750,12,0,2,0,1
0,0.0992,79,0,0.4305,3100,7,0,0,0,0
0,0.2098,42,1,0.2026,9700,11,0,1,0,2
0,0.2116,37,0,0.4199,10144,10,0,1,0,2
0,0.766,31,1,0.2031,2200,8,0,0,0,0
0,0.9288,38,0,0.3356,2600,8,0,0,0,1
0,0.1808,44,0,0.2896,5100,24,0,0,0,2
0,0.2134,39,0,0.3159,4900,15,0,2,0,3
0,0.0438,74,0,0.6096,501,14,0,0,0,0
0,0.006,67,0,0.0042,5000,10,0,0,0,0
0,0.4131,56,2,0.4447,3750,11,0,1,0,1
1,0,30,1,0.9888,2400,5,1,1,2,0
0,0.661,60,1,0.2643,10233,11,0,1,0,0
0,0,35,0,0.1336,5800,12,0,1,0,0
0,0.0664,54,1,0.2085,2282,16,0,1,0,2
0,0.5748,54,0,0.4519,7500,8,0,2,0,0
0,1,40,0,0,48500,2,1,0,0,0
0,0.0165,41,1,0.4182,10000,10,0,2,0,0
0,0.0058,81,0,0.9103,1849,4,0,1,0,0
0,0.4815,53,0,0.005,4833,2,0,0,0,0
0,0.066,38,0,0.227,5000,9,0,1,0,0
0,0.0185,82,0,0.0268,2200,9,0,0,0,1
0,0.1,45,0,0.2,0,6,0,1,0,0
0,0.0394,75,0,0.1471,441,4,0,1,0,0
0,0.0134,69,0,0.0707,7110,7,0,1,0,1
0,0.2864,38,0,0.4356,9000,7,0,1,0,0
0,0,53,0,0.1891,6000,5,0,0,0,0
0,0.0004,63,0,0.2253,24500,10,0,2,0,3
0,0.131,51,0,0.0042,16726,1,0,0,0,3
0,0.1541,50,0,0.2223,6815,7,0,2,1,4
0,0.1514,50,0,0.3595,8500,13,0,2,0,2
0,0.3349,39,0,0.1079,6834,14,0,2,0,2
0,0.1824,48,0,0.2998,6100,13,0,1,0,0
0,0.757,64,1,0.5561,2916,5,0,1,0,1
0,0.1302,61,0,0.3595,17250,22,0,2,0,1
0,0.0192,56,0,0.2911,10833,6,0,2,0,0
1,0.4889,25,1,0.1822,4000,7,0,0,1,1
0,0.2367,53,0,0.7828,4300,8,0,2,0,0
0,0.9626,44,1,0.2986,9444,8,0,1,0,3
0,0,33,0,0,1700,3,0,0,0,0
1,0.0252,39,1,0.0232,53000,5,3,1,0,0
0,0.3826,45,0,0.4705,7027,10,0,1,0,1
0,0.1138,50,0,0.3849,3800,6,0,1,0,0
0,0.3932,49,0,0.2934,4000,8,0,0,0,0
0,0.3258,38,1,0.6662,4400,13,0,1,1,2
0,0.3953,58,0,0.57,4666,9,0,1,0,0
0,0.0639,67,0,0.0292,4661,12,0,0,0,0
0,0.314,46,0,0.1488,4676,11,0,0,0,0
0,0.7002,52,1,0.3859,6016,6,0,1,0,2
0,0.1048,62,0,0.2061,7520,7,0,1,0,0
0,0.9357,62,0,0.3504,2750,5,0,0,0,2
0,0,51,0,0.303,6366,6,0,1,0,3
0,0.3698,32,0,0.3569,7306,6,0,1,0,0
0,0.1349,49,0,0.4213,10583,13,0,2,0,2
0,0.0641,81,0,0.1502,10933,3,0,2,0,0
0,0.0082,32,0,0.0383,8333,10,0,0,1,1
0,0,53,0,0.0388,6666,7,0,1,0,1
0,0.2619,59,0,0.9005,3488,11,0,2,0,0
0,0.0371,70,0,0.1002,10078,10,0,1,0,0
0,0.0215,47,0,0.0967,33000,11,0,1,0,2
0,0.09,32,0,0.2604,7786,4,0,1,0,2
0,0.1249,48,2,0.3288,10600,15,0,1,0,2
1,0.5242,48,4,0.4158,10350,8,0,1,0,3
0,0.6666,47,1,0.0976,9165,5,0,0,0,0
0,0.5265,45,0,0.2985,2950,5,0,0,0,0
0,0.0018,60,0,0.2692,7700,12,0,1,0,0
0,0,23,0,0,1120,2,0,0,0,0
1,0.6046,28,0,0.2339,2770,5,1,0,0,0
0,0,31,0,0.103,1959,7,0,1,0,0
0,0.8579,37,0,0.8949,4070,11,0,2,0,2
0,0.0307,77,0,0.2862,4000,7,0,2,0,0
0,0.2523,47,2,0.0226,3500,7,0,0,0,2
0,0.4184,44,1,0.4623,5000,7,0,1,0,2
0,0.0262,65,0,0.0047,5100,3,0,0,0,1
0,0.001,54,0,0,5000,2,0,0,0,2
0,0.9735,48,0,0.4618,3860,5,0,1,0,4
0,0.0658,49,0,0.2646,4292,11,0,1,0,0
0,0.999,24,0,0.0703,1892,4,0,0,0,0
0,0.5681,66,1,0.1021,11000,20,0,3,0,0
0,0.1043,43,0,0.3712,3350,13,0,1,0,1
0,1,63,0,0.2829,14024,4,0,2,0,1
0,0.7705,44,0,0.7151,4000,8,0,2,0,3
0,0.0524,64,0,0.2106,7425,20,0,1,0,1
0,0.533,53,0,0.2954,6749,15,0,1,0,0
0,0.6021,42,1,0.2248,3500,14,0,0,0,3
0,0.0346,47,0,0.3489,4800,8,0,1,0,2
0,0.6923,27,0,0.1114,764,8,0,0,0,0
0,0.2553,47,0,0.001,140000,1,0,0,0,2
0,0.1247,65,0,0.2215,5684,12,0,1,0,0
0,0.1163,69,0,0.3182,9000,10,0,1,0,0
0,0.0954,62,0,0.5064,5200,16,0,1,0,0
0,0.2866,47,0,0.3156,4872,4,0,1,0,1
0,0.7015,55,0,0.191,5349,4,0,0,0,0
0,0.2634,51,0,0.5874,6500,12,0,1,0,0
0,0.0299,29,0,0.0551,4100,8,0,0,0,0
0,0.0219,81,0,0.3116,3000,4,0,1,0,0
0,0.0759,67,0,0.3674,6000,10,0,2,0,0
0,1,42,0,0.0389,11041,3,0,0,0,3
0,0.8802,40,0,0.0542,1880,1,1,0,0,0
0,0.0304,43,0,0.1421,0,3,0,1,0,0
0,0,80,0,0,5000,5,0,0,0,0
0,0.0188,59,0,0.2093,6750,15,0,1,0,0
0,0,27,0,0.223,4200,9,0,0,0,0
0,0.2524,44,0,0.0037,4083,3,0,0,0,0
0,0.0082,37,0,0.4546,4000,6,0,1,0,0
0,0.2186,31,0,0.4101,4166,5,0,1,0,0
1,0.0452,50,2,0.3433,4010,16,0,2,0,0
0,0.0006,61,0,0,8140,12,0,0,0,0
0,0.4973,42,0,0.2732,11000,7,0,1,0,2
0,0.664,35,0,0.2206,5833,15,0,0,0,0
0,0.0115,23,0,0.1619,2500,6,0,0,0,0
0,0,51,0,0.1937,2400,3,0,0,0,2
0,1,71,0,0.0319,8000,3,0,0,0,0
0,0.6478,36,0,0.5107,13352,15,0,4,0,0
0,0,72,1,0.1422,12667,9,0,2,0,0
0,0.1485,58,1,0.2123,8550,14,0,1,0,0
0,0.3032,38,0,0.1052,3450,3,0,0,0,0
0,0.3227,44,0,0.7235,3504,6,0,1,0,0
0,0.0375,52,0,0.2485,11593,7,0,1,0,0
0,0.01,86,1,0.0006,9473,9,0,0,0,0
0,0,27,1,0.2958,1750,18,0,0,0,0
0,0.8073,36,8,0.1101,2352,14,1,1,1,1
0,0.8821,53,1,0.3068,7596,6,0,0,0,1
0,0.4306,29,0,0.2934,2000,3,0,0,0,0
0,0.1957,70,0,0.2991,6000,22,0,2,0,0
0,0,60,0,0.0584,2500,6,0,0,0,0
1,0.6425,48,0,0.2633,9575,13,1,1,0,0
0,0.5742,44,0,0.3187,6600,6,0,1,0,2
0,0.0027,67,0,0.302,7466,11,0,2,0,0
0,0.9864,48,0,0.2029,5500,3,0,0,0,1
0,0.5387,35,0,0.5021,4375,7,0,1,0,0
0,0.0039,71,0,1,0,3,0,0,0,0
0,0.2685,70,0,0.3013,7200,7,0,1,0,0
0,0.8634,52,0,0.0814,11000,5,0,0,0,0
0,0.4591,48,0,0.1785,4782,7,0,0,0,1
0,0.2627,68,0,0.1411,2500,13,0,0,0,0
0,0.3062,60,1,0.4697,6220,12,0,2,0,1
0,0.0026,94,0,0.0004,2333,5,0,0,0,0
0,0.0194,85,0,0.1553,6085,5,0,1,0,0
0,0.3164,30,0,0.3662,1471,5,0,0,0,0
0,0.0427,50,0,0.1188,250,15,0,4,0,2
0,0.0075,67,0,0.1795,11169,8,0,1,0,0
0,0.4239,53,0,0.1328,4166,16,0,2,0,0
0,0.596,39,0,0.5942,3333,11,0,1,0,1
0,0.4233,88,0,0.1258,5928,20,0,0,0,0
0,0.0008,48,0,0.3323,14000,10,0,3,0,1
0,0.7509,49,0,0.1043,6500,8,0,3,0,0
0,0.1445,30,0,0.2063,4600,16,0,0,0,0
0,0.2404,83,0,0.0863,6558,10,0,0,0,0
0,0.389,60,1,0.0874,6300,11,0,1,0,0
0,0.0434,60,0,0.4124,12418,14,0,2,0,0
0,0.0507,59,0,0.3753,6250,16,0,1,0,0
0,0.1368,76,0,0.1122,5988,8,0,1,0,1
0,0.4376,36,2,0.4024,4166,10,1,2,0,0
0,0.0276,49,0,0.52,29700,11,0,3,0,3
0,0.0409,67,0,0.0105,11000,9,0,0,0,0
0,0.6061,45,1,0.8874,6400,10,0,3,1,0
0,0.0326,30,0,0.2058,7750,4,0,2,0,0
0,0,52,0,0.1706,20000,9,0,2,0,3
0,0.4973,40,0,0.4074,18216,12,0,4,0,2
0,0.8325,42,0,0.4266,4933,11,0,2,0,1
0,0.0016,49,0,0.0768,2916,10,0,0,0,0
1,0.1303,42,2,0.1465,6000,4,2,0,0,5
0,0.2649,50,0,0.5265,9480,12,0,3,0,2
1,0.9051,45,0,0.8381,5800,7,0,2,0,0
1,1,43,5,0.5251,3004,8,2,0,2,2
0,0.0215,44,0,0.6036,3200,6,0,2,0,2
0,0.4706,61,0,0.5519,6000,13,0,2,0,2
0,0.0194,60,1,0.2542,6608,15,2,1,0,0
1,0.5591,75,0,0.2314,1656,17,0,2,1,0
0,0.619,46,0,0.8982,3250,12,0,2,0,0
0,0.4971,62,0,0.6891,1765,8,0,0,0,0
0,0.0017,34,0,0,3500,4,0,0,0,0
0,0.0543,48,0,0.2208,10333,9,0,2,0,0
0,0.5622,72,0,0.4542,8334,17,0,4,0,1
0,0.008,53,0,0.243,11368,10,0,1,0,1
0,0.1975,42,0,0.3133,11250,8,0,2,0,2
1,0.1055,82,0,0.6739,1100,12,0,0,0,0
0,0.7159,90,0,0.2457,5884,12,0,0,1,0
0,0.0078,32,2,0.3842,6500,8,0,2,0,0
0,0.2168,38,0,0.229,6496,5,0,1,0,2
0,0.116,32,0,0.1789,5416,3,0,1,0,0
0,0.2616,36,0,0.1453,5167,6,0,1,0,2
0,0.3134,46,0,0.4626,10000,10,0,2,0,2
0,0.0169,32,0,0.1145,2400,8,0,0,0,0
0,0.0816,67,0,0.2921,1971,9,0,0,0,1
0,0.0006,62,0,0.298,6488,9,0,2,0,1
0,0.9715,40,1,0.4143,4583,13,0,0,0,2
0,0.0911,60,0,0.0298,4501,8,0,0,0,0
1,1,39,0,0.2881,12500,7,0,2,0,0
0,0.122,25,1,0.2698,1500,3,3,0,1,2
0,0.5419,44,0,0.4798,9871,10,0,3,0,2
0,0.599,32,1,0.0909,12767,11,0,0,0,2
0,0.3356,66,0,0.2637,7800,8,0,2,0,1
0,0.2311,52,0,0.6485,6058,14,0,2,0,0
0,0.8704,43,0,0.2002,2500,7,0,1,0,0
0,0.0249,45,0,0.4984,4736,16,0,2,0,4
0,0.005,56,0,0.086,3416,6,0,0,0,0
0,0,38,0,0.2501,9104,6,0,1,0,4
0,0.7342,46,0,0.4385,12000,13,0,3,0,2
0,0.1001,62,0,0.0595,4114,4,0,0,0,0
0,0.9653,33,1,0.3678,5633,10,0,1,0,0
0,0,51,1,0.5368,8333,22,0,2,0,4
0,0.0152,73,0,0.0114,2900,12,0,0,0,1
1,0.7554,45,0,0.0926,5400,3,4,0,6,1
0,0.407,48,0,0.2912,8283,12,0,2,0,0
0,0.032,55,0,0.3435,6083,11,0,1,0,0
0,0.0615,59,0,0.0186,5000,15,0,0,0,0
0,0.2655,61,0,0.2457,13600,16,0,2,0,1
0,0.799,50,1,0.1936,10666,6,0,2,0,2
0,0.7004,49,0,0.8651,4083,14,0,2,0,2
0,0.0599,53,0,0.4327,6500,4,0,1,0,3
0,0.2377,65,0,0.1327,15000,17,0,1,0,0
0,0.2901,69,0,0.3678,11000,13,0,1,0,2
0,0.39,59,0,0.3973,8000,9,0,1,0,1
0,0.0064,64,0,0.449,2500,13,0,1,0,0
0,0.1581,51,0,0.2094,10465,10,0,1,0,0
0,0.1663,39,0,0.5063,3750,5,0,1,0,2
0,0.5513,59,0,0.2316,9500,8,0,3,0,0
0,0.335,57,0,0.1641,5600,6,0,1,0,0
0,0.0186,51,0,0.0158,2400,15,0,0,0,0
0,0.7687,48,0,0.5743,6508,22,0,1,0,1
0,0.0714,51,0,0.1038,12200,8,0,1,0,2
0,0.0173,61,0,0.4136,4750,8,0,1,0,0
0,0.101,34,0,0.0284,2608,2,0,0,0,2
0,0.0001,75,0,0,7581,8,0,0,0,0
0,0,49,0,0.3062,9583,6,0,2,0,3
0,0,30,0,0.1799,2223,2,0,0,0,1
0,0.1528,54,2,0.3512,10800,18,0,2,0,2
1,0.1359,66,1,0.197,9452,7,1,2,0,0
0,0.0096,28,0,0.1942,900,6,0,0,0,0
0,0.2137,30,0,0.0099,4433,6,0,0,0,0
0,0.8335,48,0,0.5976,4022,7,0,2,0,2
0,0.4352,38,0,0.2364,3700,8,0,0,0,1
0,0.1231,45,0,0.6961,2500,8,0,1,0,1
0,0.2197,62,0,0.141,4416,13,0,3,0,0
1,0.962,33,0,0.2776,3000,6,0,0,1,0
0,0.0882,57,0,0.2104,7850,14,0,1,0,0
0,0.067,62,0,0.0111,4148,2,0,0,0,0
0,0.0832,50,0,0.0715,12283,4,0,0,0,0
0,0.4444,56,0,0.3059,8251,15,1,2,0,2
0,0.0371,53,0,0.1964,3201,4,0,1,0,1
0,0.1118,44,0,0.1934,6257,9,0,0,0,2
0,0.0366,70,0,0.1681,1275,16,0,2,0,0
0,0.607,63,1,0.581,7100,22,0,1,0,1
0,0.018,46,0,0.4062,8125,5,0,3,0,1
0,0.1953,32,0,0.1935,1286,6,0,0,0,2
0,0.604,63,1,0.4658,8799,11,0,1,0,0
0,0.0302,44,0,0.2406,6000,5,0,1,0,2
0,0.1376,57,0,0.1087,2200,9,0,1,0,0
0,0.6258,31,0,0.6346,2960,9,0,0,0,0
0,0.0357,43,1,0.0486,6500,3,0,0,0,0
0,0.6513,72,0,0.5031,8000,23,0,1,0,0
0,0.493,65,0,0.6988,6533,14,0,3,0,0
0,0.3298,57,0,0.1963,3060,5,0,0,0,0
0,0.0266,40,0,0.3813,6576,7,0,2,0,1
0,0,86,0,0.002,3458,4,0,0,0,0
0,0.0802,33,0,0.2623,6500,6,0,2,0,0
0,0.3003,51,0,0.2226,14933,16,0,1,0,1
0,0.9821,47,1,0.7951,4425,9,0,2,0,3
1,0.1127,46,1,0.2248,8000,3,4,1,1,2
0,0.5452,39,0,0.1235,4200,4,0,0,0,0
1,0.5428,47,0,0.7066,4440,10,0,1,0,3
0,0.5966,39,0,0.4747,21216,6,0,2,0,3
0,0.0108,39,1,0.4574,5233,11,0,1,0,1
0,0.0559,53,0,0.2432,5600,7,0,1,0,2
0,0.0158,67,0,0.0038,8333,4,0,0,0,0
0,0.0315,73,0,0.0049,2473,2,0,0,0,0
0,0.0237,50,0,0.1027,5307,6,0,0,0,1
0,0.029,48,0,0.7687,6000,11,0,3,0,1
0,0.008,35,0,0.5049,8188,13,0,6,0,4
0,0.0824,43,0,0.1847,4200,7,0,1,0,0
0,0.0082,50,0,0.0897,7955,7,0,1,0,2
0,0.1467,64,0,0.4,4101,16,0,2,0,2
0,1,48,0,0.4168,3797,4,0,1,0,1
0,0,52,0,0.1591,6001,7,0,1,0,3
0,0.7797,58,1,0.3934,7500,10,0,1,0,0
0,0.1081,76,0,0.1834,5043,9,0,0,0,0
0,0.3639,54,0,0.6458,3000,12,0,3,1,1
0,0.1346,43,0,0.2822,6825,10,0,1,0,3
0,0.5967,42,0,0.1324,3835,5,0,0,0,2
0,0.1674,43,3,0.3698,5737,4,1,1,1,1
0,0,51,0,0.0659,8333,7,0,0,0,1
0,0.0038,52,0,0.2063,9166,8,0,1,0,0
0,0.0289,65,0,0.0029,3080,4,0,0,0,0
0,0,42,0,0.5354,4500,8,0,2,0,0
0,0.405,39,0,0.6287,3468,10,0,1,0,2
0,0.316,34,0,0.2413,2916,8,0,0,0,0
0,0.4149,52,0,0.8699,3473,16,0,2,0,1
0,0.0244,77,0,0.0013,6849,7,0,0,0,0
0,0.016,25,0,0.0474,2025,15,0,0,0,0
0,0.1175,59,0,0.5117,4300,9,0,1,0,1
0,0.152,50,0,0.1176,4039,32,0,0,0,0
0,0.4995,44,4,0.1503,2600,11,0,2,0,2
0,0.0496,84,0,0.0042,3333,5,0,0,0,1
0,0.2059,39,0,0.428,8780,11,0,1,0,1
0,0.2538,70,0,0.4073,5258,5,0,2,0,0
0,0.3304,54,0,0.3417,24129,18,0,3,0,1
0,0.5313,45,0,0.2722,7000,8,0,1,0,1
0,0.002,78,0,0.0007,10239,11,0,0,0,0
0,0.9294,48,0,0.2888,5200,13,0,0,0,0
0,0.0722,40,0,0.2381,3900,9,0,1,0,1
0,0.6807,49,0,0.5461,7500,11,0,2,0,0
0,0.0621,64,0,0.64,2416,8,0,1,0,0
0,0.6129,47,0,0.4092,6250,4,0,2,0,0
0,0.0384,76,0,0.0158,3858,5,0,0,0,1
0,1,62,0,0.5423,1915,4,0,1,0,0
0,0.1033,48,0,0.2629,10000,16,0,2,0,0
0,0.0814,51,0,0.1293,6250,21,1,1,0,0
0,0.2693,62,0,0.5193,3750,16,0,1,0,3
0,0.0072,34,0,0.0038,3452,6,0,0,0,0
0,0.0958,72,0,0.0733,6083,5,0,1,0,0
0,0.1738,22,0,0.0083,600,1,0,0,0,0
1,1,37,0,0.0856,5510,2,0,0,0,1
0,0.3715,29,1,0.0797,6125,4,0,0,0,0
0,0.0094,73,0,0.8198,3750,40,0,1,0,1
0,0.0591,54,0,0.004,4693,1,0,0,0,0
0,0.8807,44,2,0.3129,3956,10,0,0,0,2
1,0.9213,37,5,0.8187,2250,7,0,2,0,0
0,0.2648,71,0,0.0704,2385,3,0,0,0,0
0,0.0874,38,1,0.6174,3300,21,0,1,0,0
0,0.4419,34,0,0.4567,3500,6,0,1,0,0
0,0.3812,54,1,0.1487,4500,13,0,2,1,0
0,0.446,59,0,0.8362,6151,15,0,3,0,0
0,0.3863,51,1,0.2236,16666,15,0,2,0,0
1,0.5778,52,1,0.5532,6400,10,0,1,1,0
0,0.0463,66,0,0.5924,4800,11,0,1,0,0
0,0.1378,34,0,0.06,9250,7,0,0,0,1
0,0.6589,74,0,0.3983,7859,9,0,2,0,1
0,1,32,0,0.3068,4474,5,0,1,0,0
0,0.0849,48,0,0.3444,7090,10,0,1,0,0
0,0.2404,45,0,0.4382,9281,10,0,2,0,2
0,0.6591,51,0,0.1473,2875,9,0,6,0,2
0,0,81,0,0.4582,3000,6,0,1,0,0
0,0.578,48,0,0.4041,7933,5,0,2,0,3
0,0.1169,46,0,0.3353,5350,6,0,1,0,3
0,0,25,0,0.5002,2250,5,0,0,0,0
0,0.0759,28,0,0.0095,2202,7,0,0,1,0
0,0.009,67,0,0.601,5372,13,0,2,0,0
0,0.337,38,1,0.2253,6900,10,1,0,0,0
0,0.0621,39,0,0.3554,8500,7,0,1,0,0
0,0.4802,40,0,0.4981,4829,6,0,2,1,2
0,0,82,0,0.2678,8041,5,0,1,0,1
0,0.0678,64,0,0.0844,9000,5,0,0,0,0
1,0.0133,52,0,0.0059,3045,6,0,0,0,0
0,0.1019,63,0,0.5964,2375,5,0,2,0,0
0,0.8497,56,0,0.9526,4708,13,0,1,0,1
0,0.3444,51,0,0.7691,4950,19,0,2,0,3
1,0.9956,47,0,0.9753,6000,7,0,3,0,1
1,0.168,45,2,0.3943,6000,4,0,1,0,2
0,0.2892,54,0,0.1705,4000,4,0,1,0,0
0,0.0929,36,0,0.2455,4631,13,0,0,0,0
0,0.01,60,0,0.4132,4566,7,0,1,0,0
0,0.0278,66,1,0.3557,16666,17,0,2,0,0
0,0.0069,68,0,0.3858,986,14,0,2,0,0
0,1,25,0,0.0243,2590,1,0,0,0,0
0,0.2598,59,0,0.1315,3000,15,0,2,0,0
0,0.8073,46,1,0.1722,7550,4,3,1,0,1
0,0.0041,59,0,0.1967,11105,15,0,1,0,0
0,0.0476,45,0,0.2504,21250,5,0,1,0,3
0,0,68,1,0.1065,7800,6,0,1,0,0
0,0.9963,42,2,0.0833,3000,2,0,0,0,4
0,1,35,0,0.4164,5241,3,0,1,1,2
0,0.3437,36,0,0.1435,8000,6,0,0,0,0
1,1,56,0,0.4165,5000,2,1,1,0,0
0,0.0174,54,0,0.2536,3583,8,0,1,0,1
0,0.0038,47,0,0.2288,13600,5,0,1,0,0
0,0.2529,40,1,0.4519,6200,11,0,2,0,3
0,0.0851,63,0,0.3813,2858,7,0,1,0,1
0,0.2197,53,0,0.4652,5764,10,0,2,0,2
1,0.0253,41,0,0.001,7750,5,0,0,0,2
0,0.4952,46,0,0.1319,2570,8,0,0,0,0
0,0.245,66,0,0.1338,10500,15,0,0,0,0
0,0.3861,31,0,0.5213,4200,7,0,1,0,1
0,0.3272,53,0,0.4311,6123,9,1,2,0,0
0,0.0308,65,0,0.243,8900,10,0,2,0,0
0,0.1532,49,0,0.6175,3301,15,0,2,0,0
0,0.037,54,1,0.0079,3283,5,0,0,0,0
0,0.3202,52,0,0.6677,4200,12,0,3,0,1
0,0.1561,46,0,0.1411,11650,6,0,1,0,1
0,0.2909,35,0,0.3006,4700,12,0,0,0,0
0,0.1765,57,0,0.505,4900,10,0,1,0,0
0,1,37,0,0.6272,2083,3,0,1,0,4
0,0.5288,44,1,0.1732,9166,6,0,0,0,2
0,0.3072,54,0,0.2941,10116,9,0,1,0,1
0,0.6241,60,0,0.43,9800,13,0,2,0,1
0,0,38,0,0.4615,2300,4,0,1,0,0
1,1,33,0,0.3403,2400,2,1,0,0,1
0,0.99,40,0,0.1677,1382,2,1,1,1,2
0,0.9124,47,3,0.1187,6345,9,0,7,1,0
0,0.0516,45,0,0.1513,4850,9,0,1,0,0
0,0.5864,53,2,0.1208,5550,14,7,6,2,2
0,0.0654,52,0,0.4625,3515,12,0,1,0,1
0,0.2102,34,0,0.4215,4583,13,0,2,0,0
0,0,75,0,0.1178,12500,7,0,1,0,0
0,1,43,0,0.0321,5266,4,0,0,0,3
0,0.4195,36,0,0.2826,700,8,0,1,0,0
0,0.0269,44,0,0.1362,2730,7,0,0,0,0
0,0.0292,59,0,0.3032,2687,8,0,0,0,0
0,0,64,0,0.2961,3903,12,0,0,0,0
0,0.1563,39,1,0.0092,5000,3,0,0,0,2
0,0.1688,46,0,0.3698,6600,8,0,2,0,2
0,0.5573,47,0,0.1891,11678,6,0,0,0,3
0,0.3063,56,1,0.2442,6666,10,0,0,0,0
0,0.0138,79,0,0.0236,1400,11,0,0,0,0
0,0,68,0,0,1313,3,0,0,0,0
0,0.0048,60,0,0.4504,1500,8,0,0,0,0
0,0.3281,54,0,0.3218,6208,14,0,1,0,2
0,0.9695,61,2,0.3634,7200,14,0,0,1,0
0,1,49,0,0.3916,4945,4,0,2,0,0
0,0.0419,33,0,0.3186,10600,14,0,4,0,0
1,1,27,0,0,2000,0,1,0,1,0
0,0.4658,57,0,0.6802,9412,9,0,2,1,0
0,0.0543,40,0,0.2488,4500,6,0,1,0,2
0,0.1077,41,0,0.4121,6670,9,0,1,0,1
0,0.7104,55,1,0.1859,2500,14,0,0,1,0
0,0.0471,91,0,0.0487,7787,9,0,0,0,0
0,0.5721,33,0,0.6201,4500,7,0,1,0,2
0,0.0226,48,0,0.2975,9900,9,0,3,0,4
0,0.3308,34,2,0.1748,2900,4,1,0,0,0
0,0.1048,48,0,0.309,6850,7,0,1,0,2
0,0.8446,67,1,0.2581,6416,9,0,0,0,0
0,0.0069,39,0,0.1936,6700,6,0,1,0,1
1,0.945,47,0,0.1393,3516,6,10,0,0,2
0,0.0555,74,0,0.0095,2217,2,0,0,0,0
0,0,93,0,0,4000,4,0,0,0,0
0,0.0096,50,0,0.1445,6049,8,0,2,0,1
0,0.0147,77,0,0.125,4000,12,0,0,0,0
0,0.0556,66,0,0.102,5000,5,0,0,0,0
0,0.1992,35,0,0.3178,5600,10,0,1,0,3
0,0.0322,40,1,0.0864,8750,7,0,0,0,2
0,0.1556,38,0,0.305,6583,5,0,1,0,0
0,0.0345,65,0,0.5692,2000,8,0,1,0,0
0,0.0771,61,0,0.5033,2260,6,0,1,0,0
0,0.0335,75,0,0.0442,18000,10,0,1,0,0
0,0.1858,36,0,0.3586,1770,6,0,0,0,0
0,0.4776,46,0,0.3097,9617,16,0,2,0,0
0,0.9846,66,1,0.6997,8800,5,0,3,0,1
